customer_id,order_id,product_id,order_date_day,promised_date_day,qty_ordered,plant_id,ship_date_day,delivery_date_day,qty_shipped,batch_id,business_unit,shipped,on_time_delivery,in_full_delivery,otif,backorder,month_index
CUST-00058,ORD-00042690,CM-GAD-A,156,195.75315346327585,250,PLT-IT,185.98627883631195,188.59136371706217,250,BATCH-001077,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00002,ORD-00042693,CM-GAD-A,154,194.56517018743318,1269,PLT-IT,185.6972084909642,196.64823645274643,1269,BATCH-001077,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00207,ORD-00042704,CM-GAD-A,156,197.06269558694788,591,PLT-IT,186.57612800590869,199.52923140931247,591,BATCH-001077,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00173,ORD-00042711,CM-GAD-A,156,192.8446016354477,619,PLT-IT,183.57560302189736,186.5255715381365,619,BATCH-001077,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00229,ORD-00042714,CM-GAD-A,155,194.98922974675042,464,PLT-IT,184.64778454885266,187.71540613897497,464,BATCH-001077,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00147,ORD-00042715,CM-GAD-A,158,198.51461101325054,353,PLT-IT,184.15865166331605,187.35331639575972,204,BATCH-001077,Diagnostic Imaging EMEA,True,True,False,False,False,5
CUST-00000,ORD-00042833,CM-GAD-B,163,202.69328154630554,698,PLT-IT,196.4870690122509,204.95137278562444,698,BATCH-001081,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00182,ORD-00042839,CM-GAD-B,166,205.93650374815562,932,PLT-IT,194.79754582097735,197.85543910586827,932,BATCH-001081,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00056,ORD-00042849,CM-GAD-B,161,201.96763991936112,463,PLT-IT,195.79001998766677,207.71498219681735,463,BATCH-001081,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00204,ORD-00042886,CM-IOD-B,162,199.1125063732626,908,PLT-IT,186.42787821025692,189.0763708476974,908,BATCH-001082,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00015,ORD-00042892,CM-IOD-B,166,202.93618278511792,2230,PLT-IT,184.9037489289318,188.11859169252418,2230,BATCH-001082,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00160,ORD-00042909,CM-IOD-B,166,200.95449619890113,794,PLT-IT,185.96476257224705,194.14321229210515,794,BATCH-001082,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00106,ORD-00042918,CM-IOD-B,165,198.46884394413942,683,PLT-IT,185.39701748571508,194.3362988213964,683,BATCH-001082,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00254,ORD-00042924,CM-IOD-B,172,207.78211956654255,557,PLT-IT,197.06128518521675,209.75394780050823,557,BATCH-001083,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00148,ORD-00042935,CM-IOD-B,170,204.22998054967238,2016,PLT-IT,193.92647026715966,197.15189356317376,2016,BATCH-001083,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00035,ORD-00042963,CM-IOD-B,173,205.2844397263352,784,PLT-IT,197.73952030769246,209.5518200837387,784,BATCH-001083,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00069,ORD-00042964,CM-IOD-B,170,205.11602381061837,856,PLT-IT,195.76681864215755,208.56600510952288,856,BATCH-001083,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00008,ORD-00043668,CM-GAD-B,157,194.70265915554194,819,PLT-SG,189.63512925766477,202.98003498495936,819,BATCH-001102,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00197,ORD-00043685,CM-GAD-B,159,198.52594504511555,816,PLT-SG,187.68594283513895,192.11612896993066,816,BATCH-001102,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00256,ORD-00043697,CM-GAD-B,156,195.23590142446147,406,PLT-SG,188.59231211553276,192.50999456689632,406,BATCH-001102,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00045,ORD-00044077,CM-BAR-B,174,206.03719328299638,1570,PLT-IT,191.95675013751426,196.7310022198598,1570,BATCH-001112,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00052,ORD-00044084,CM-BAR-B,176,208.20431530311564,655,PLT-IT,190.1414205658546,192.3945325236148,655,BATCH-001112,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00231,ORD-00044100,CM-BAR-B,177,207.76128328294595,1117,PLT-IT,191.45804800774405,204.48101669119848,1117,BATCH-001112,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00119,ORD-00045215,CM-BAR-B,159,188.748067832741,1411,PLT-IT,179.5115786330018,182.73870472067398,1411,BATCH-001140,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00074,ORD-00045224,CM-BAR-B,161,194.12355999128692,366,PLT-IT,178.5161601481612,181.63505973661685,366,BATCH-001140,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00156,ORD-00045236,CM-BAR-B,161,193.41928575119132,638,PLT-IT,175.890488342897,185.97712008747447,638,BATCH-001140,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00199,ORD-00045238,CM-BAR-B,159,192.69806191801604,1678,PLT-IT,175.2233837562831,177.92483734865937,1678,BATCH-001140,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00072,ORD-00045240,CM-BAR-B,159,190.7910269719307,1006,PLT-IT,176.61941578399248,189.71171473544914,1006,BATCH-001140,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00258,ORD-00046051,CM-BAR-A,177,208.23511277422352,744,PLT-NL,192.75006023900093,202.3646756275848,744,BATCH-001162,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00240,ORD-00046052,CM-BAR-A,177,207.72363882369086,896,PLT-NL,191.53647947946268,204.22082592196324,896,BATCH-001162,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00219,ORD-00046055,CM-BAR-A,174,206.89569459190423,1355,PLT-NL,193.89327019559067,197.390262996793,1355,BATCH-001162,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00164,ORD-00047118,CM-IOD-B,168,204.2087621318971,837,PLT-IT,191.28835543130597,200.41282097768797,837,BATCH-001191,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00157,ORD-00047125,CM-IOD-B,164,198.85746036144636,875,PLT-IT,190.7324332295735,193.54911962726447,875,BATCH-001191,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00210,ORD-00047128,CM-IOD-B,164,198.72922062160643,804,PLT-IT,192.15768435597323,202.7957486118731,804,BATCH-001191,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00097,ORD-00047129,CM-IOD-B,167,202.79018918916475,851,PLT-IT,190.35221643387007,199.34469319127015,424,BATCH-001191,Diagnostic Imaging Americas,True,True,False,False,False,5
CUST-00127,ORD-00050149,CM-GAD-A,164,202.38120300303487,384,PLT-IT,194.6972117465879,198.79093620997628,384,BATCH-001269,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00045,ORD-00050158,CM-GAD-A,163,202.88624688353534,620,PLT-IT,194.72030412906233,197.84465502904118,620,BATCH-001269,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00243,ORD-00052115,CM-GAD-A,168,209.0587904110291,392,PLT-IT,192.87407737361045,194.88921466550428,392,BATCH-001319,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00253,ORD-00052116,CM-GAD-A,169,208.98116221721406,774,PLT-IT,191.9915356222935,204.96977063029354,774,BATCH-001319,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00127,ORD-00052117,CM-GAD-A,166,206.93845079119274,576,PLT-IT,192.06416144393287,194.7272880693663,576,BATCH-001319,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00246,ORD-00052121,CM-GAD-A,168,210.6139913073688,422,PLT-IT,192.4038189676242,200.95024380909766,422,BATCH-001319,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00189,ORD-00054291,CM-GAD-A,179,220.21173524231898,819,PLT-IT,208.37059605653366,210.44501224950739,819,BATCH-001371,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00242,ORD-00054873,CM-GAD-B,162,203.22208206586305,1192,PLT-IT,186.64706128848388,190.17456628498616,1192,BATCH-001387,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00118,ORD-00054875,CM-GAD-B,158,196.59059009545373,489,PLT-IT,186.05917137444777,188.57733267335348,489,BATCH-001387,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00253,ORD-00054878,CM-GAD-B,161,199.4519964671478,285,PLT-IT,186.80868889906498,198.83240409542938,285,BATCH-001387,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00127,ORD-00054883,CM-GAD-B,163,203.66298460302784,357,PLT-IT,186.47943686119999,188.71333958725342,357,BATCH-001387,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00080,ORD-00054886,CM-GAD-B,158,196.23285662699195,803,PLT-IT,185.0365849436993,196.0199039389039,803,BATCH-001387,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00013,ORD-00054896,CM-GAD-B,163,204.03598200288465,416,PLT-IT,185.87318742919098,196.2174031934993,416,BATCH-001387,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00132,ORD-00054898,CM-GAD-B,162,202.83322229779253,618,PLT-IT,188.40865238657508,191.0244506361386,618,BATCH-001387,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00060,ORD-00054899,CM-GAD-B,163,202.6335922797927,473,PLT-IT,187.921266933825,189.83581425698668,473,BATCH-001387,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00226,ORD-00056808,CM-IOD-B,152,187.20396049915337,590,PLT-SG,170.8007532781039,183.45404967305998,590,BATCH-001435,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00015,ORD-00056857,CM-BAR-A,176,208.2813095338005,685,PLT-NL,196.91726335707926,200.04801153960958,685,BATCH-001437,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00087,ORD-00057450,CM-IOD-A,154,189.51948667355077,3061,PLT-NL,176.51468504294087,178.62260674345399,3061,BATCH-001451,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00111,ORD-00057453,CM-IOD-A,154,189.16592495617232,1894,PLT-NL,176.54504291013887,179.91581940596913,1894,BATCH-001451,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00200,ORD-00057463,CM-IOD-A,155,189.66654877776256,1095,PLT-NL,174.83034483680294,177.47262384264593,1095,BATCH-001451,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00089,ORD-00059498,CM-GAD-B,157,197.6034127806857,421,PLT-NL,184.7238828419612,197.18091771983055,421,BATCH-001499,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00009,ORD-00059500,CM-GAD-B,161,202.73184614463378,561,PLT-NL,186.6370382829447,189.72412066027496,561,BATCH-001499,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00158,ORD-00059504,CM-GAD-B,159,199.7702834686254,488,PLT-NL,186.4528711458771,189.26249647862213,488,BATCH-001499,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00182,ORD-00059657,CM-GAD-A,175,216.6920021023213,612,PLT-IT,204.3177981929901,207.6432826250966,612,BATCH-001503,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00253,ORD-00059668,CM-GAD-A,173,212.587302392104,842,PLT-IT,201.6064669758779,212.39177365955624,842,BATCH-001503,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00038,ORD-00059676,CM-GAD-A,176,216.15783805483724,294,PLT-IT,202.97119094146709,207.31267305821564,294,BATCH-001503,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00139,ORD-00059679,CM-GAD-A,175,213.58789380073694,598,PLT-IT,204.36741481158145,207.40591267157183,598,BATCH-001503,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00064,ORD-00061011,CM-IOD-B,179,213.92490089050662,658,PLT-IT,204.56472988945308,207.85933555059822,658,BATCH-001534,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00008,ORD-00061227,CM-BAR-B,179,211.65084665064606,445,PLT-NL,196.9213949598815,201.27795709601247,445,BATCH-001540,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00032,ORD-00061249,CM-BAR-B,177,209.76088070951874,774,PLT-NL,196.62069264950492,206.10905395735375,774,BATCH-001540,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00024,ORD-00061742,CM-BAR-A,176,206.50771978469666,642,PLT-SG,194.97729572043417,198.96441231156928,642,BATCH-001552,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00041,ORD-00061748,CM-BAR-A,179,210.4365423363718,681,PLT-SG,194.5059959245233,197.66073917328066,681,BATCH-001552,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00143,ORD-00061754,CM-BAR-A,175,206.587975532887,628,PLT-SG,197.94036348777192,212.62548113791408,628,BATCH-001552,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00199,ORD-00063503,CM-GAD-B,170,208.73370037707073,768,PLT-SG,196.01884789863735,208.92924758674656,768,BATCH-001596,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00113,ORD-00063514,CM-GAD-B,170,209.15889144228848,851,PLT-SG,197.50379478040588,211.2784621612103,851,BATCH-001596,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00186,ORD-00063519,CM-GAD-B,166,205.0958205487783,549,PLT-SG,196.3650053231686,210.6449130576342,549,BATCH-001596,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00091,ORD-00063869,CM-IOD-A,159,194.82837296801065,693,PLT-SG,182.15583682680276,196.04313930011824,693,BATCH-001606,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00008,ORD-00063870,CM-IOD-A,160,195.58696167137515,897,PLT-SG,182.70747157517496,195.78181600955278,897,BATCH-001606,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00252,ORD-00063884,CM-IOD-A,159,193.75281783171064,1415,PLT-SG,180.76882901304958,196.97144846116652,1415,BATCH-001606,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00102,ORD-00063886,CM-IOD-A,161,195.55273071584378,520,PLT-SG,183.81278343083264,195.93364157346144,520,BATCH-001606,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00057,ORD-00063890,CM-IOD-A,157,190.85987270238306,858,PLT-SG,181.88270380975473,186.32073055063304,858,BATCH-001606,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00252,ORD-00064337,CM-IOD-A,158,192.0545527863406,600,PLT-NL,180.89815118933194,190.1830729096574,600,BATCH-001618,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00102,ORD-00064346,CM-IOD-A,160,196.49674514698606,962,PLT-NL,181.01048749890907,185.51128130636744,962,BATCH-001618,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00249,ORD-00064361,CM-IOD-A,162,198.93873398657834,1352,PLT-NL,179.68489993406553,183.5231101427784,1352,BATCH-001618,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00207,ORD-00064510,CM-GAD-B,154,193.04084226773534,452,PLT-IT,179.725698918155,190.1285317357224,452,BATCH-001622,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00032,ORD-00064517,CM-GAD-B,152,193.23092763368666,458,PLT-IT,181.8603909774126,189.9895457695831,458,BATCH-001622,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00253,ORD-00064522,CM-GAD-B,155,194.06299688257866,832,PLT-IT,179.43567613087478,192.66995288454,832,BATCH-001622,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00119,ORD-00064536,CM-GAD-B,151,192.09732559680137,1024,PLT-IT,181.22581589114182,183.5521616451796,1024,BATCH-001622,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00184,ORD-00064549,CM-GAD-B,154,194.3768034569986,670,PLT-IT,183.8091381945874,193.87060113470284,670,BATCH-001622,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00240,ORD-00064550,CM-GAD-B,153,192.89929263681066,667,PLT-IT,180.04233950708635,191.49153954518047,667,BATCH-001622,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00234,ORD-00065902,CM-IOD-A,151,187.24411508450487,1601,PLT-IT,175.368824347738,187.5523141096549,1601,BATCH-001656,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00046,ORD-00065913,CM-IOD-A,152,187.57761230000514,904,PLT-IT,173.42202912099856,185.17204237497478,904,BATCH-001656,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00104,ORD-00065922,CM-IOD-A,150,185.69466047356536,775,PLT-IT,173.69842699646932,185.61438183510973,775,BATCH-001656,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00223,ORD-00065924,CM-IOD-A,154,189.7895807174382,1404,PLT-IT,174.38278546113327,186.95677327524083,1404,BATCH-001656,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00052,ORD-00067309,CM-GAD-A,151,190.18785337905388,1051,PLT-NL,177.28611380630858,180.08175343727547,1051,BATCH-001692,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00051,ORD-00067322,CM-GAD-A,153,193.11746196169918,845,PLT-NL,180.9993659748604,189.80792323063653,845,BATCH-001692,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00190,ORD-00067335,CM-GAD-A,152,191.9455897439625,1138,PLT-NL,181.70702527201462,191.94705956400094,1138,BATCH-001692,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00017,ORD-00068444,CM-GAD-B,151,189.4325398057896,999,PLT-NL,176.22117423260926,188.37618991574612,999,BATCH-001722,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00258,ORD-00068454,CM-GAD-B,152,189.0171749586785,473,PLT-NL,175.0890977587483,183.69376993253263,473,BATCH-001722,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00005,ORD-00069819,CM-BAR-B,171,203.09302272350513,686,PLT-NL,188.40985399734635,189.74715068950292,686,BATCH-001757,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00107,ORD-00069829,CM-BAR-B,169,201.29963320059542,824,PLT-NL,187.58768565909412,199.3327497173598,824,BATCH-001757,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00206,ORD-00070974,CM-IOD-B,167,202.75530152373014,419,PLT-SG,192.0744709772345,195.5023886836473,419,BATCH-001784,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00242,ORD-00070988,CM-IOD-B,168,203.46118060764874,659,PLT-SG,193.2153782757576,206.56889471238765,659,BATCH-001784,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00203,ORD-00070989,CM-IOD-B,172,206.1136269135197,1128,PLT-SG,190.49614226714363,194.53040010974595,1128,BATCH-001784,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00022,ORD-00071002,CM-IOD-B,171,203.24932838660516,2078,PLT-SG,191.16395673050093,203.3532697073646,2078,BATCH-001784,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00025,ORD-00071722,CM-GAD-A,152,191.1829706490029,701,PLT-NL,179.6315780829762,182.46768760945176,701,BATCH-001802,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00041,ORD-00071723,CM-GAD-A,150,189.7021493124393,750,PLT-NL,178.15715079312,190.74954089186133,750,BATCH-001802,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00153,ORD-00071728,CM-GAD-A,154,193.8297382131684,463,PLT-NL,180.42398062372067,183.8985803099592,463,BATCH-001802,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00073,ORD-00071733,CM-GAD-A,150,188.12869835952424,777,PLT-NL,180.66248929035248,184.77546906234517,515,BATCH-001802,Diagnostic Imaging EMEA,True,True,False,False,False,5
CUST-00099,ORD-00071735,CM-GAD-A,151,188.9840860154483,1103,PLT-NL,180.03901702582627,192.2972891595341,1103,BATCH-001802,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00021,ORD-00071742,CM-GAD-A,151,190.46845767283736,694,PLT-NL,179.906771978045,184.0363196242776,499,BATCH-001802,Diagnostic Imaging EMEA,True,True,False,False,False,5
CUST-00148,ORD-00073119,CM-BAR-B,151,181.11279060512064,537,PLT-SG,172.74857572707947,185.00635149978285,537,BATCH-001837,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00013,ORD-00073135,CM-BAR-B,156,188.32424205008783,563,PLT-SG,172.73978575443914,176.63663961724367,563,BATCH-001837,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00135,ORD-00074259,CM-BAR-B,160,191.962235323323,593,PLT-IT,176.1987644365728,179.15166656289148,593,BATCH-001865,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00259,ORD-00074261,CM-BAR-B,159,191.9052670962061,603,PLT-IT,177.18861077591203,178.2447108402334,533,BATCH-001865,Diagnostic Imaging EMEA,True,True,False,False,False,5
CUST-00243,ORD-00074263,CM-BAR-B,158,189.9548973492281,480,PLT-IT,177.76382196216042,180.7344323141947,480,BATCH-001865,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00048,ORD-00074269,CM-BAR-B,158,189.38291695122717,1118,PLT-IT,178.71605898020266,181.35282792828113,1118,BATCH-001865,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00148,ORD-00074283,CM-BAR-B,156,185.67578427835141,335,PLT-IT,178.7438868543047,181.3972948337062,335,BATCH-001865,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00220,ORD-00074409,CM-BAR-A,168,198.7179482795311,702,PLT-IT,192.48975776060087,196.7648268133351,702,BATCH-001869,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00046,ORD-00074414,CM-BAR-A,173,206.28955387413092,467,PLT-IT,192.06323197815354,204.18238037252775,410,BATCH-001869,Diagnostic Imaging APAC,True,True,False,False,False,5
CUST-00077,ORD-00074419,CM-BAR-A,172,205.62281559402822,461,PLT-IT,191.99570008717475,193.93251770841994,461,BATCH-001869,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00112,ORD-00074424,CM-BAR-A,172,203.5103433899199,622,PLT-IT,191.87131126438567,200.42622111312502,622,BATCH-001869,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00002,ORD-00074511,CM-IOD-A,160,195.5450779667237,675,PLT-SG,180.59268277150744,183.69898644003635,675,BATCH-001872,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00123,ORD-00074537,CM-IOD-A,161,197.73273154488996,710,PLT-SG,180.28823711371896,192.60331942793078,710,BATCH-001872,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00053,ORD-00075540,CM-BAR-A,162,194.46233907004083,903,PLT-SG,180.6650306691867,196.7462199584604,903,BATCH-001898,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00007,ORD-00075550,CM-BAR-A,161,190.58760990584406,415,PLT-SG,181.23209920814165,193.9538532077214,415,BATCH-001898,Diagnostic Imaging EMEA,True,False,True,False,False,5
CUST-00070,ORD-00075563,CM-BAR-A,158,187.1635830971106,410,PLT-SG,183.47799599133882,198.65638464380194,410,BATCH-001898,Diagnostic Imaging Americas,True,False,True,False,False,5
CUST-00211,ORD-00075573,CM-BAR-A,163,195.55325444440388,654,PLT-SG,181.17617737775967,184.58436489713122,334,BATCH-001898,Diagnostic Imaging APAC,True,True,False,False,False,5
CUST-00208,ORD-00077877,CM-GAD-A,174,214.9593237214375,587,PLT-SG,196.41535724437892,201.18023173073234,587,BATCH-001957,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00037,ORD-00078111,CM-GAD-B,154,193.34017103069846,843,PLT-IT,179.0395449131819,181.90635924676477,843,BATCH-001963,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00137,ORD-00078120,CM-GAD-B,156,196.01118216124726,416,PLT-IT,178.65553145613003,180.88281883429656,416,BATCH-001963,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00116,ORD-00078121,CM-GAD-B,155,194.84593047274774,619,PLT-IT,180.78942580524958,184.66265468138653,619,BATCH-001963,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00256,ORD-00078132,CM-GAD-B,152,189.09400580015378,456,PLT-IT,178.9036005711613,190.16731838318375,456,BATCH-001963,Diagnostic Imaging APAC,True,False,True,False,False,5
CUST-00080,ORD-00079678,CM-BAR-A,159,191.29922109099223,2402,PLT-IT,176.18874588566692,188.45472090149065,2402,BATCH-002003,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00068,ORD-00079682,CM-BAR-A,160,190.48228153474622,617,PLT-IT,175.74232753552366,188.31948510847394,617,BATCH-002003,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00141,ORD-00079696,CM-BAR-A,161,193.89415580739248,645,PLT-IT,175.49030653451254,184.17438707988978,645,BATCH-002003,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00123,ORD-00080276,CM-BAR-A,160,189.85310221488754,646,PLT-IT,179.7403188760737,182.97846686697258,646,BATCH-002016,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00097,ORD-00080278,CM-BAR-A,160,194.39300912434763,395,PLT-IT,,,0,BATCH-002016,Diagnostic Imaging Americas,False,False,False,False,True,5
CUST-00215,ORD-00080282,CM-BAR-A,159,188.895566212502,558,PLT-IT,178.60746121365992,180.5239783315041,403,BATCH-002016,Diagnostic Imaging EMEA,True,True,False,False,False,5
CUST-00180,ORD-00080283,CM-BAR-A,161,193.55644071256074,969,PLT-IT,177.98912430661193,180.48480129434935,969,BATCH-002016,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00017,ORD-00080541,CM-IOD-A,173,208.7509660552401,1410,PLT-NL,195.51355738214815,207.46150696813115,1410,BATCH-002024,Diagnostic Imaging APAC,True,True,True,True,False,5
CUST-00147,ORD-00080559,CM-IOD-A,173,206.93547529350315,926,PLT-NL,195.8304397089188,199.43925813478975,926,BATCH-002024,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00230,ORD-00080564,CM-IOD-A,173,209.35526750524414,866,PLT-NL,194.96739823559895,202.60528127171992,866,BATCH-002024,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00126,ORD-00080565,CM-IOD-A,173,209.47969745066777,1013,PLT-NL,194.1719008457393,204.15648917362867,1013,BATCH-002024,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00084,ORD-00080566,CM-IOD-A,170,206.32111419026361,1586,PLT-NL,195.94068109383988,201.46860385327156,1586,BATCH-002024,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00000,ORD-00080567,CM-IOD-A,174,209.03812276638877,984,PLT-NL,196.9774240123251,206.05705574127168,984,BATCH-002024,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00138,ORD-00080583,CM-IOD-A,171,205.8086358993077,1274,PLT-NL,194.2925612701732,196.185591637962,1274,BATCH-002024,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00022,ORD-00081767,CM-BAR-A,171,202.85217178862098,560,PLT-IT,189.53166792451606,191.74145031096188,560,BATCH-002053,Diagnostic Imaging EMEA,True,True,True,True,False,5
CUST-00188,ORD-00081771,CM-BAR-A,168,198.52533672962477,896,PLT-IT,187.60090133064713,195.46952614223156,896,BATCH-002053,Diagnostic Imaging Americas,True,True,True,True,False,5
CUST-00018,ORD-00081780,CM-BAR-A,169,197.6725642712557,750,PLT-IT,188.50178547385315,200.64515937462167,750,BATCH-002053,Diagnostic Imaging APAC,True,False,True,False,False,5
